Image Index,Read Time (ms),File Size (KB),Image Path
7487,4.811763763427734,35,/mnt/beegfs/imagenet2012/image/n02096177_164.JPEG
7488,4.675388336181641,33,/mnt/beegfs/imagenet2012/image/n02096177_1659.JPEG
7489,4.887104034423828,43,/mnt/beegfs/imagenet2012/image/n02096177_1667.JPEG
7490,4.705905914306641,41,/mnt/beegfs/imagenet2012/image/n02096177_170.JPEG
7491,4.996776580810547,39,/mnt/beegfs/imagenet2012/image/n02096177_1710.JPEG
7492,4.576921463012695,29,/mnt/beegfs/imagenet2012/image/n02096177_1713.JPEG
7493,5.401372909545898,67,/mnt/beegfs/imagenet2012/image/n02096177_1732.JPEG
7494,4.924535751342773,37,/mnt/beegfs/imagenet2012/image/n02096177_1748.JPEG
7495,3.4012794494628906,14,/mnt/beegfs/imagenet2012/image/n02096177_1766.JPEG
7496,5.2356719970703125,49,/mnt/beegfs/imagenet2012/image/n02096177_1767.JPEG
7497,4.914999008178711,42,/mnt/beegfs/imagenet2012/image/n02096177_181.JPEG
7498,5.092859268188477,47,/mnt/beegfs/imagenet2012/image/n02096177_1870.JPEG
7499,4.950046539306641,31,/mnt/beegfs/imagenet2012/image/n02096177_1889.JPEG
7500,3.9174556732177734,21,/mnt/beegfs/imagenet2012/image/n02096177_1913.JPEG
7501,5.015373229980469,45,/mnt/beegfs/imagenet2012/image/n02096177_1946.JPEG
7502,4.534721374511719,30,/mnt/beegfs/imagenet2012/image/n02096177_1988.JPEG
7503,4.441738128662109,25,/mnt/beegfs/imagenet2012/image/n02096177_2006.JPEG
7504,4.54401969909668,25,/mnt/beegfs/imagenet2012/image/n02096177_2007.JPEG
7505,4.899263381958008,43,/mnt/beegfs/imagenet2012/image/n02096177_2020.JPEG
7506,4.69970703125,32,/mnt/beegfs/imagenet2012/image/n02096177_2061.JPEG
7507,5.892515182495117,77,/mnt/beegfs/imagenet2012/image/n02096177_207.JPEG
7508,4.61888313293457,27,/mnt/beegfs/imagenet2012/image/n02096177_2095.JPEG
7509,5.327463150024414,46,/mnt/beegfs/imagenet2012/image/n02096177_2127.JPEG
7510,4.895448684692383,40,/mnt/beegfs/imagenet2012/image/n02096177_2143.JPEG
7511,4.6939849853515625,28,/mnt/beegfs/imagenet2012/image/n02096177_2149.JPEG
7512,4.730463027954102,35,/mnt/beegfs/imagenet2012/image/n02096177_218.JPEG
7513,4.2743682861328125,27,/mnt/beegfs/imagenet2012/image/n02096177_2203.JPEG
7514,4.811525344848633,24,/mnt/beegfs/imagenet2012/image/n02096177_223.JPEG
7515,5.203962326049805,50,/mnt/beegfs/imagenet2012/image/n02096177_2263.JPEG
7516,4.763126373291016,33,/mnt/beegfs/imagenet2012/image/n02096177_2343.JPEG
7517,4.952192306518555,44,/mnt/beegfs/imagenet2012/image/n02096177_2383.JPEG
7518,5.143404006958008,51,/mnt/beegfs/imagenet2012/image/n02096177_2400.JPEG
7519,4.534721374511719,32,/mnt/beegfs/imagenet2012/image/n02096177_2414.JPEG
7520,4.800081253051758,47,/mnt/beegfs/imagenet2012/image/n02096177_244.JPEG
7521,4.714012145996094,31,/mnt/beegfs/imagenet2012/image/n02096177_2463.JPEG
7522,3.7446022033691406,20,/mnt/beegfs/imagenet2012/image/n02096177_2553.JPEG
7523,4.850149154663086,34,/mnt/beegfs/imagenet2012/image/n02096177_2560.JPEG
7524,5.509853363037109,65,/mnt/beegfs/imagenet2012/image/n02096177_2650.JPEG
7525,4.701137542724609,31,/mnt/beegfs/imagenet2012/image/n02096177_2687.JPEG
7526,3.8657188415527344,17,/mnt/beegfs/imagenet2012/image/n02096177_2695.JPEG
7527,4.42814826965332,17,/mnt/beegfs/imagenet2012/image/n02096177_2703.JPEG
7528,5.440473556518555,59,/mnt/beegfs/imagenet2012/image/n02096177_2788.JPEG
7529,4.759073257446289,31,/mnt/beegfs/imagenet2012/image/n02096177_2842.JPEG
7530,4.725933074951172,33,/mnt/beegfs/imagenet2012/image/n02096177_2854.JPEG
7531,4.512310028076172,25,/mnt/beegfs/imagenet2012/image/n02096177_2897.JPEG
7532,4.69660758972168,35,/mnt/beegfs/imagenet2012/image/n02096177_2913.JPEG
7533,5.375862121582031,60,/mnt/beegfs/imagenet2012/image/n02096177_2917.JPEG
7534,4.1046142578125,20,/mnt/beegfs/imagenet2012/image/n02096177_2935.JPEG
7535,4.666566848754883,35,/mnt/beegfs/imagenet2012/image/n02096177_2958.JPEG
7536,4.23741340637207,21,/mnt/beegfs/imagenet2012/image/n02096177_2982.JPEG
7537,4.914522171020508,47,/mnt/beegfs/imagenet2012/image/n02096177_308.JPEG
7538,4.417896270751953,27,/mnt/beegfs/imagenet2012/image/n02096177_3180.JPEG
7539,4.50444221496582,32,/mnt/beegfs/imagenet2012/image/n02096177_3203.JPEG
7540,4.641532897949219,23,/mnt/beegfs/imagenet2012/image/n02096177_3224.JPEG
7541,5.172491073608398,43,/mnt/beegfs/imagenet2012/image/n02096177_3316.JPEG
7542,4.552125930786133,31,/mnt/beegfs/imagenet2012/image/n02096177_342.JPEG
7543,5.65791130065918,68,/mnt/beegfs/imagenet2012/image/n02096177_3434.JPEG
7544,5.259275436401367,52,/mnt/beegfs/imagenet2012/image/n02096177_3475.JPEG
7545,5.153179168701172,50,/mnt/beegfs/imagenet2012/image/n02096177_3476.JPEG
7546,4.921436309814453,33,/mnt/beegfs/imagenet2012/image/n02096177_3534.JPEG
7547,4.557609558105469,35,/mnt/beegfs/imagenet2012/image/n02096177_362.JPEG
7548,4.389524459838867,25,/mnt/beegfs/imagenet2012/image/n02096177_3650.JPEG
7549,4.890918731689453,41,/mnt/beegfs/imagenet2012/image/n02096177_3729.JPEG
7550,4.839181900024414,39,/mnt/beegfs/imagenet2012/image/n02096177_3.JPEG
7551,4.64940071105957,31,/mnt/beegfs/imagenet2012/image/n02096177_4043.JPEG
7552,5.160331726074219,42,/mnt/beegfs/imagenet2012/image/n02096177_4082.JPEG
7553,6.795167922973633,48,/mnt/beegfs/imagenet2012/image/n02096177_4154.JPEG
7554,5.760908126831055,34,/mnt/beegfs/imagenet2012/image/n02096177_417.JPEG
7555,6.25300407409668,38,/mnt/beegfs/imagenet2012/image/n02096177_424.JPEG
7556,5.050182342529297,39,/mnt/beegfs/imagenet2012/image/n02096177_430.JPEG
7557,5.014181137084961,46,/mnt/beegfs/imagenet2012/image/n02096177_4382.JPEG
7558,5.0067901611328125,33,/mnt/beegfs/imagenet2012/image/n02096177_4420.JPEG
7559,5.106687545776367,44,/mnt/beegfs/imagenet2012/image/n02096177_4505.JPEG
7560,4.650115966796875,28,/mnt/beegfs/imagenet2012/image/n02096177_4520.JPEG
7561,4.684209823608398,32,/mnt/beegfs/imagenet2012/image/n02096177_4587.JPEG
7562,4.452705383300781,24,/mnt/beegfs/imagenet2012/image/n02096177_4610.JPEG
7563,5.351066589355469,50,/mnt/beegfs/imagenet2012/image/n02096177_4611.JPEG
7564,5.005121231079102,36,/mnt/beegfs/imagenet2012/image/n02096177_470.JPEG
7565,5.730390548706055,75,/mnt/beegfs/imagenet2012/image/n02096177_4734.JPEG
7566,4.5719146728515625,27,/mnt/beegfs/imagenet2012/image/n02096177_475.JPEG
7567,4.563570022583008,34,/mnt/beegfs/imagenet2012/image/n02096177_4768.JPEG
7568,4.92548942565918,29,/mnt/beegfs/imagenet2012/image/n02096177_4801.JPEG
7569,5.104303359985352,38,/mnt/beegfs/imagenet2012/image/n02096177_4825.JPEG
7570,4.969358444213867,48,/mnt/beegfs/imagenet2012/image/n02096177_4902.JPEG
7571,4.8656463623046875,32,/mnt/beegfs/imagenet2012/image/n02096177_4916.JPEG
7572,5.307197570800781,50,/mnt/beegfs/imagenet2012/image/n02096177_4.JPEG
7573,4.454851150512695,33,/mnt/beegfs/imagenet2012/image/n02096177_5117.JPEG
7574,4.464864730834961,23,/mnt/beegfs/imagenet2012/image/n02096177_512.JPEG
7575,4.809379577636719,40,/mnt/beegfs/imagenet2012/image/n02096177_5147.JPEG
7576,3.051280975341797,7,/mnt/beegfs/imagenet2012/image/n02096177_5150.JPEG
7577,4.865884780883789,32,/mnt/beegfs/imagenet2012/image/n02096177_515.JPEG
7578,4.794597625732422,36,/mnt/beegfs/imagenet2012/image/n02096177_5206.JPEG
7579,2.9458999633789062,6,/mnt/beegfs/imagenet2012/image/n02096177_5225.JPEG
7580,4.679441452026367,30,/mnt/beegfs/imagenet2012/image/n02096177_5255.JPEG
7581,5.483865737915039,50,/mnt/beegfs/imagenet2012/image/n02096177_5274.JPEG
7582,4.692792892456055,27,/mnt/beegfs/imagenet2012/image/n02096177_5279.JPEG
7583,4.772663116455078,32,/mnt/beegfs/imagenet2012/image/n02096177_571.JPEG
7584,4.492521286010742,28,/mnt/beegfs/imagenet2012/image/n02096177_5785.JPEG
7585,5.693197250366211,62,/mnt/beegfs/imagenet2012/image/n02096177_579.JPEG
7586,5.043983459472656,50,/mnt/beegfs/imagenet2012/image/n02096177_580.JPEG
7587,4.724025726318359,30,/mnt/beegfs/imagenet2012/image/n02096177_599.JPEG
7588,4.637479782104492,30,/mnt/beegfs/imagenet2012/image/n02096177_606.JPEG
7589,5.177974700927734,55,/mnt/beegfs/imagenet2012/image/n02096177_6083.JPEG
7590,4.914522171020508,44,/mnt/beegfs/imagenet2012/image/n02096177_6127.JPEG
7591,4.897117614746094,38,/mnt/beegfs/imagenet2012/image/n02096177_622.JPEG
7592,4.758119583129883,36,/mnt/beegfs/imagenet2012/image/n02096177_627.JPEG
7593,5.981206893920898,81,/mnt/beegfs/imagenet2012/image/n02096177_6298.JPEG
7594,4.192352294921875,16,/mnt/beegfs/imagenet2012/image/n02096177_6555.JPEG
7595,5.507946014404297,62,/mnt/beegfs/imagenet2012/image/n02096177_6700.JPEG
7596,4.833459854125977,37,/mnt/beegfs/imagenet2012/image/n02096177_6751.JPEG
7597,4.191398620605469,21,/mnt/beegfs/imagenet2012/image/n02096177_6769.JPEG
7598,4.520654678344727,28,/mnt/beegfs/imagenet2012/image/n02096177_679.JPEG
7599,5.094766616821289,39,/mnt/beegfs/imagenet2012/image/n02096177_680.JPEG
7600,4.946470260620117,40,/mnt/beegfs/imagenet2012/image/n02096177_718.JPEG
7601,4.131078720092773,23,/mnt/beegfs/imagenet2012/image/n02096177_729.JPEG
7602,4.820108413696289,28,/mnt/beegfs/imagenet2012/image/n02096177_737.JPEG
7603,4.690408706665039,25,/mnt/beegfs/imagenet2012/image/n02096177_7574.JPEG
7604,5.418062210083008,56,/mnt/beegfs/imagenet2012/image/n02096177_7617.JPEG
7605,4.954814910888672,43,/mnt/beegfs/imagenet2012/image/n02096177_7701.JPEG
7606,4.954099655151367,45,/mnt/beegfs/imagenet2012/image/n02096177_7717.JPEG
7607,4.64320182800293,33,/mnt/beegfs/imagenet2012/image/n02096177_7877.JPEG
7608,4.822492599487305,47,/mnt/beegfs/imagenet2012/image/n02096177_790.JPEG
7609,5.028009414672852,46,/mnt/beegfs/imagenet2012/image/n02096177_8014.JPEG
7610,4.232645034790039,32,/mnt/beegfs/imagenet2012/image/n02096177_8173.JPEG
7611,5.199432373046875,46,/mnt/beegfs/imagenet2012/image/n02096177_8324.JPEG
7612,4.6749114990234375,33,/mnt/beegfs/imagenet2012/image/n02096177_8975.JPEG
7613,4.718542098999023,30,/mnt/beegfs/imagenet2012/image/n02096177_9014.JPEG
7614,4.582881927490234,31,/mnt/beegfs/imagenet2012/image/n02096177_9034.JPEG
7615,4.76837158203125,34,/mnt/beegfs/imagenet2012/image/n02096177_911.JPEG
7616,5.325078964233398,57,/mnt/beegfs/imagenet2012/image/n02096177_91.JPEG
7617,5.340814590454102,53,/mnt/beegfs/imagenet2012/image/n02096177_9208.JPEG
7618,4.549980163574219,26,/mnt/beegfs/imagenet2012/image/n02096177_9365.JPEG
7619,4.682064056396484,29,/mnt/beegfs/imagenet2012/image/n02096177_9528.JPEG
7620,4.76837158203125,27,/mnt/beegfs/imagenet2012/image/n02096177_9585.JPEG
7621,5.893468856811523,58,/mnt/beegfs/imagenet2012/image/n02096177_960.JPEG
7622,7.001161575317383,76,/mnt/beegfs/imagenet2012/image/n02096177_9630.JPEG
7623,4.386186599731445,24,/mnt/beegfs/imagenet2012/image/n02096177_9708.JPEG
7624,5.065202713012695,43,/mnt/beegfs/imagenet2012/image/n02096177_9727.JPEG
7625,2.961397171020508,7,/mnt/beegfs/imagenet2012/image/n02096177_9880.JPEG
7626,4.6749114990234375,36,/mnt/beegfs/imagenet2012/image/n02096177_99.JPEG
7627,3.330230712890625,11,/mnt/beegfs/imagenet2012/image/n02096294_1111.JPEG
7628,4.946470260620117,45,/mnt/beegfs/imagenet2012/image/n02096294_1121.JPEG
7629,4.995584487915039,36,/mnt/beegfs/imagenet2012/image/n02096294_1133.JPEG
7630,3.5164356231689453,15,/mnt/beegfs/imagenet2012/image/n02096294_1147.JPEG
7631,5.504131317138672,70,/mnt/beegfs/imagenet2012/image/n02096294_1150.JPEG
7632,3.4608840942382812,14,/mnt/beegfs/imagenet2012/image/n02096294_1168.JPEG
7633,3.522157669067383,11,/mnt/beegfs/imagenet2012/image/n02096294_1231.JPEG
7634,2.9478073120117188,6,/mnt/beegfs/imagenet2012/image/n02096294_1243.JPEG
7635,4.094362258911133,14,/mnt/beegfs/imagenet2012/image/n02096294_1284.JPEG
7636,7.195472717285156,50,/mnt/beegfs/imagenet2012/image/n02096294_1299.JPEG
7637,5.053043365478516,24,/mnt/beegfs/imagenet2012/image/n02096294_1375.JPEG
7638,4.050016403198242,18,/mnt/beegfs/imagenet2012/image/n02096294_1386.JPEG
7639,4.318475723266602,22,/mnt/beegfs/imagenet2012/image/n02096294_1400.JPEG
7640,3.7436485290527344,19,/mnt/beegfs/imagenet2012/image/n02096294_1409.JPEG
7641,4.843473434448242,31,/mnt/beegfs/imagenet2012/image/n02096294_1411.JPEG
7642,3.274202346801758,8,/mnt/beegfs/imagenet2012/image/n02096294_1429.JPEG
7643,3.777742385864258,17,/mnt/beegfs/imagenet2012/image/n02096294_1449.JPEG
7644,3.897428512573242,14,/mnt/beegfs/imagenet2012/image/n02096294_1455.JPEG
7645,3.426074981689453,6,/mnt/beegfs/imagenet2012/image/n02096294_1470.JPEG
7646,3.3843517303466797,10,/mnt/beegfs/imagenet2012/image/n02096294_1536.JPEG
7647,3.705739974975586,11,/mnt/beegfs/imagenet2012/image/n02096294_1553.JPEG
7648,7.97271728515625,42,/mnt/beegfs/imagenet2012/image/n02096294_1564.JPEG
7649,3.985881805419922,13,/mnt/beegfs/imagenet2012/image/n02096294_1586.JPEG
7650,5.631446838378906,43,/mnt/beegfs/imagenet2012/image/n02096294_1597.JPEG
7651,3.316164016723633,12,/mnt/beegfs/imagenet2012/image/n02096294_160.JPEG
7652,3.9834976196289062,15,/mnt/beegfs/imagenet2012/image/n02096294_1629.JPEG
7653,3.874540328979492,16,/mnt/beegfs/imagenet2012/image/n02096294_1653.JPEG
7654,3.9784908294677734,14,/mnt/beegfs/imagenet2012/image/n02096294_167.JPEG
7655,3.164529800415039,6,/mnt/beegfs/imagenet2012/image/n02096294_1754.JPEG
7656,6.20269775390625,32,/mnt/beegfs/imagenet2012/image/n02096294_1783.JPEG
7657,3.640890121459961,12,/mnt/beegfs/imagenet2012/image/n02096294_1803.JPEG
7658,4.0225982666015625,15,/mnt/beegfs/imagenet2012/image/n02096294_1805.JPEG
7659,6.170511245727539,33,/mnt/beegfs/imagenet2012/image/n02096294_1850.JPEG
7660,3.6051273345947266,12,/mnt/beegfs/imagenet2012/image/n02096294_1926.JPEG
7661,3.526926040649414,8,/mnt/beegfs/imagenet2012/image/n02096294_1953.JPEG
7662,5.574941635131836,24,/mnt/beegfs/imagenet2012/image/n02096294_1954.JPEG
7663,5.213022232055664,29,/mnt/beegfs/imagenet2012/image/n02096294_1955.JPEG
7664,5.281925201416016,32,/mnt/beegfs/imagenet2012/image/n02096294_2118.JPEG
7665,3.201007843017578,9,/mnt/beegfs/imagenet2012/image/n02096294_2175.JPEG
7666,3.5364627838134766,21,/mnt/beegfs/imagenet2012/image/n02096294_2176.JPEG
7667,7.050275802612305,66,/mnt/beegfs/imagenet2012/image/n02096294_2188.JPEG
7668,3.315448760986328,13,/mnt/beegfs/imagenet2012/image/n02096294_2206.JPEG
7669,4.520416259765625,25,/mnt/beegfs/imagenet2012/image/n02096294_2215.JPEG
7670,4.2972564697265625,21,/mnt/beegfs/imagenet2012/image/n02096294_2247.JPEG
7671,5.212545394897461,52,/mnt/beegfs/imagenet2012/image/n02096294_2306.JPEG
7672,4.664182662963867,32,/mnt/beegfs/imagenet2012/image/n02096294_2343.JPEG
7673,3.726959228515625,14,/mnt/beegfs/imagenet2012/image/n02096294_2378.JPEG
7674,3.5834312438964844,17,/mnt/beegfs/imagenet2012/image/n02096294_2408.JPEG
7675,5.618095397949219,46,/mnt/beegfs/imagenet2012/image/n02096294_2411.JPEG
7676,4.143714904785156,24,/mnt/beegfs/imagenet2012/image/n02096294_2432.JPEG
7677,4.987239837646484,33,/mnt/beegfs/imagenet2012/image/n02096294_2504.JPEG
7678,3.355264663696289,11,/mnt/beegfs/imagenet2012/image/n02096294_250.JPEG
7679,5.486488342285156,53,/mnt/beegfs/imagenet2012/image/n02096294_2580.JPEG
7680,4.955291748046875,28,/mnt/beegfs/imagenet2012/image/n02096294_2587.JPEG
7681,5.707263946533203,59,/mnt/beegfs/imagenet2012/image/n02096294_2603.JPEG
7682,3.0264854431152344,7,/mnt/beegfs/imagenet2012/image/n02096294_261.JPEG
7683,4.167318344116211,16,/mnt/beegfs/imagenet2012/image/n02096294_2672.JPEG
7684,4.29844856262207,17,/mnt/beegfs/imagenet2012/image/n02096294_2688.JPEG
7685,3.5729408264160156,14,/mnt/beegfs/imagenet2012/image/n02096294_2750.JPEG
7686,3.965139389038086,13,/mnt/beegfs/imagenet2012/image/n02096294_2821.JPEG
7687,3.626585006713867,9,/mnt/beegfs/imagenet2012/image/n02096294_285.JPEG
7688,6.740570068359375,27,/mnt/beegfs/imagenet2012/image/n02096294_2920.JPEG
7689,3.5996437072753906,9,/mnt/beegfs/imagenet2012/image/n02096294_2934.JPEG
7690,4.319906234741211,20,/mnt/beegfs/imagenet2012/image/n02096294_3105.JPEG
7691,3.575563430786133,13,/mnt/beegfs/imagenet2012/image/n02096294_3137.JPEG
7692,11.37995719909668,84,/mnt/beegfs/imagenet2012/image/n02096294_3174.JPEG
7693,3.204345703125,11,/mnt/beegfs/imagenet2012/image/n02096294_3344.JPEG
7694,2.979278564453125,7,/mnt/beegfs/imagenet2012/image/n02096294_3413.JPEG
7695,3.895998001098633,18,/mnt/beegfs/imagenet2012/image/n02096294_3472.JPEG
7696,3.0126571655273438,5,/mnt/beegfs/imagenet2012/image/n02096294_3494.JPEG
7697,2.951383590698242,5,/mnt/beegfs/imagenet2012/image/n02096294_3533.JPEG
7698,6.798505783081055,49,/mnt/beegfs/imagenet2012/image/n02096294_3554.JPEG
7699,3.1104087829589844,7,/mnt/beegfs/imagenet2012/image/n02096294_3595.JPEG
7700,3.1380653381347656,7,/mnt/beegfs/imagenet2012/image/n02096294_3632.JPEG
7701,7.316350936889648,31,/mnt/beegfs/imagenet2012/image/n02096294_3642.JPEG
7702,5.497932434082031,37,/mnt/beegfs/imagenet2012/image/n02096294_3679.JPEG
7703,4.716157913208008,30,/mnt/beegfs/imagenet2012/image/n02096294_3704.JPEG
7704,3.3805370330810547,12,/mnt/beegfs/imagenet2012/image/n02096294_3800.JPEG
7705,4.333734512329102,22,/mnt/beegfs/imagenet2012/image/n02096294_3866.JPEG
7706,5.231380462646484,43,/mnt/beegfs/imagenet2012/image/n02096294_3899.JPEG
7707,3.825664520263672,15,/mnt/beegfs/imagenet2012/image/n02096294_38.JPEG
7708,5.180120468139648,31,/mnt/beegfs/imagenet2012/image/n02096294_3965.JPEG
7709,4.75311279296875,38,/mnt/beegfs/imagenet2012/image/n02096294_3967.JPEG
7710,5.495309829711914,55,/mnt/beegfs/imagenet2012/image/n02096294_4022.JPEG
7711,3.362894058227539,10,/mnt/beegfs/imagenet2012/image/n02096294_412.JPEG
7712,5.222320556640625,58,/mnt/beegfs/imagenet2012/image/n02096294_4137.JPEG
7713,4.864215850830078,35,/mnt/beegfs/imagenet2012/image/n02096294_4142.JPEG
7714,4.963159561157227,43,/mnt/beegfs/imagenet2012/image/n02096294_4201.JPEG
7715,5.221128463745117,39,/mnt/beegfs/imagenet2012/image/n02096294_4205.JPEG
7716,5.352497100830078,45,/mnt/beegfs/imagenet2012/image/n02096294_4267.JPEG
7717,5.368947982788086,64,/mnt/beegfs/imagenet2012/image/n02096294_4290.JPEG
7718,4.949331283569336,45,/mnt/beegfs/imagenet2012/image/n02096294_4295.JPEG
7719,4.861116409301758,36,/mnt/beegfs/imagenet2012/image/n02096294_4324.JPEG
7720,2.9070377349853516,7,/mnt/beegfs/imagenet2012/image/n02096294_436.JPEG
7721,4.618167877197266,29,/mnt/beegfs/imagenet2012/image/n02096294_4420.JPEG
7722,4.923343658447266,41,/mnt/beegfs/imagenet2012/image/n02096294_4435.JPEG
7723,5.168676376342773,57,/mnt/beegfs/imagenet2012/image/n02096294_4440.JPEG
7724,4.925012588500977,29,/mnt/beegfs/imagenet2012/image/n02096294_4443.JPEG
7725,4.278898239135742,22,/mnt/beegfs/imagenet2012/image/n02096294_4492.JPEG
7726,4.710912704467773,34,/mnt/beegfs/imagenet2012/image/n02096294_4525.JPEG
7727,4.736661911010742,36,/mnt/beegfs/imagenet2012/image/n02096294_4535.JPEG
7728,5.024433135986328,43,/mnt/beegfs/imagenet2012/image/n02096294_4583.JPEG
7729,3.0045509338378906,7,/mnt/beegfs/imagenet2012/image/n02096294_459.JPEG
7730,4.678487777709961,36,/mnt/beegfs/imagenet2012/image/n02096294_472.JPEG
7731,4.866123199462891,36,/mnt/beegfs/imagenet2012/image/n02096294_484.JPEG
7732,5.051851272583008,41,/mnt/beegfs/imagenet2012/image/n02096294_4925.JPEG
7733,5.710601806640625,72,/mnt/beegfs/imagenet2012/image/n02096294_493.JPEG
7734,4.694223403930664,38,/mnt/beegfs/imagenet2012/image/n02096294_5098.JPEG
7735,5.002021789550781,48,/mnt/beegfs/imagenet2012/image/n02096294_5176.JPEG
7736,4.42051887512207,27,/mnt/beegfs/imagenet2012/image/n02096294_537.JPEG
7737,4.597902297973633,24,/mnt/beegfs/imagenet2012/image/n02096294_5398.JPEG
7738,5.935192108154297,79,/mnt/beegfs/imagenet2012/image/n02096294_5449.JPEG
7739,4.816770553588867,37,/mnt/beegfs/imagenet2012/image/n02096294_5466.JPEG
7740,5.166053771972656,49,/mnt/beegfs/imagenet2012/image/n02096294_5504.JPEG
7741,4.320621490478516,24,/mnt/beegfs/imagenet2012/image/n02096294_5522.JPEG
7742,4.863977432250977,40,/mnt/beegfs/imagenet2012/image/n02096294_5531.JPEG
7743,4.705190658569336,35,/mnt/beegfs/imagenet2012/image/n02096294_5552.JPEG
7744,5.123138427734375,42,/mnt/beegfs/imagenet2012/image/n02096294_5587.JPEG
7745,4.588127136230469,26,/mnt/beegfs/imagenet2012/image/n02096294_5602.JPEG
7746,4.967689514160156,34,/mnt/beegfs/imagenet2012/image/n02096294_5666.JPEG
7747,5.421876907348633,53,/mnt/beegfs/imagenet2012/image/n02096294_5670.JPEG
7748,5.171060562133789,33,/mnt/beegfs/imagenet2012/image/n02096294_568.JPEG
7749,5.316972732543945,44,/mnt/beegfs/imagenet2012/image/n02096294_5734.JPEG
7750,4.729509353637695,24,/mnt/beegfs/imagenet2012/image/n02096294_574.JPEG
7751,4.947900772094727,51,/mnt/beegfs/imagenet2012/image/n02096294_5774.JPEG
7752,5.081653594970703,50,/mnt/beegfs/imagenet2012/image/n02096294_5817.JPEG
7753,5.51915168762207,41,/mnt/beegfs/imagenet2012/image/n02096294_5844.JPEG
7754,5.064249038696289,28,/mnt/beegfs/imagenet2012/image/n02096294_5861.JPEG
7755,5.096197128295898,33,/mnt/beegfs/imagenet2012/image/n02096294_590.JPEG
7756,5.347490310668945,45,/mnt/beegfs/imagenet2012/image/n02096294_5921.JPEG
7757,5.2089691162109375,40,/mnt/beegfs/imagenet2012/image/n02096294_6027.JPEG
7758,4.846096038818359,35,/mnt/beegfs/imagenet2012/image/n02096294_6131.JPEG
7759,4.936933517456055,33,/mnt/beegfs/imagenet2012/image/n02096294_6144.JPEG
7760,4.303455352783203,19,/mnt/beegfs/imagenet2012/image/n02096294_6207.JPEG
7761,4.685163497924805,29,/mnt/beegfs/imagenet2012/image/n02096294_6213.JPEG
7762,5.2089691162109375,38,/mnt/beegfs/imagenet2012/image/n02096294_6258.JPEG
7763,4.840850830078125,22,/mnt/beegfs/imagenet2012/image/n02096294_6290.JPEG
7764,5.0220489501953125,39,/mnt/beegfs/imagenet2012/image/n02096294_6299.JPEG
7765,4.913806915283203,33,/mnt/beegfs/imagenet2012/image/n02096294_6450.JPEG
7766,4.89354133605957,47,/mnt/beegfs/imagenet2012/image/n02096294_6455.JPEG
7767,5.3691864013671875,53,/mnt/beegfs/imagenet2012/image/n02096294_6457.JPEG
7768,5.367755889892578,49,/mnt/beegfs/imagenet2012/image/n02096294_6592.JPEG
7769,3.5448074340820312,13,/mnt/beegfs/imagenet2012/image/n02096294_6689.JPEG
7770,3.1414031982421875,8,/mnt/beegfs/imagenet2012/image/n02096294_671.JPEG
7771,5.583763122558594,39,/mnt/beegfs/imagenet2012/image/n02096294_6785.JPEG
7772,3.322601318359375,10,/mnt/beegfs/imagenet2012/image/n02096294_67.JPEG
7773,4.949331283569336,35,/mnt/beegfs/imagenet2012/image/n02096294_6905.JPEG
7774,5.541801452636719,30,/mnt/beegfs/imagenet2012/image/n02096294_6931.JPEG
7775,4.877805709838867,37,/mnt/beegfs/imagenet2012/image/n02096294_6988.JPEG
7776,5.151510238647461,42,/mnt/beegfs/imagenet2012/image/n02096294_6995.JPEG
7777,4.531621932983398,21,/mnt/beegfs/imagenet2012/image/n02096294_7000.JPEG
7778,4.984378814697266,35,/mnt/beegfs/imagenet2012/image/n02096294_7028.JPEG
7779,4.967927932739258,31,/mnt/beegfs/imagenet2012/image/n02096294_7051.JPEG
7780,5.10406494140625,42,/mnt/beegfs/imagenet2012/image/n02096294_7097.JPEG
7781,5.213499069213867,28,/mnt/beegfs/imagenet2012/image/n02096294_7161.JPEG
7782,5.545854568481445,48,/mnt/beegfs/imagenet2012/image/n02096294_7175.JPEG
7783,5.632877349853516,37,/mnt/beegfs/imagenet2012/image/n02096294_720.JPEG
7784,4.905939102172852,33,/mnt/beegfs/imagenet2012/image/n02096294_7295.JPEG
7785,5.332469940185547,45,/mnt/beegfs/imagenet2012/image/n02096294_7317.JPEG
7786,5.151510238647461,40,/mnt/beegfs/imagenet2012/image/n02096294_7370.JPEG
7787,3.6029815673828125,19,/mnt/beegfs/imagenet2012/image/n02096294_73.JPEG
7788,5.530118942260742,53,/mnt/beegfs/imagenet2012/image/n02096294_7456.JPEG
7789,5.146026611328125,35,/mnt/beegfs/imagenet2012/image/n02096294_7474.JPEG
7790,5.681753158569336,58,/mnt/beegfs/imagenet2012/image/n02096294_7541.JPEG
7791,5.0487518310546875,42,/mnt/beegfs/imagenet2012/image/n02096294_7556.JPEG
7792,5.331993103027344,46,/mnt/beegfs/imagenet2012/image/n02096294_7567.JPEG
7793,5.091190338134766,49,/mnt/beegfs/imagenet2012/image/n02096294_7605.JPEG
7794,4.893302917480469,36,/mnt/beegfs/imagenet2012/image/n02096294_7641.JPEG
7795,5.1517486572265625,49,/mnt/beegfs/imagenet2012/image/n02096294_7692.JPEG
7796,4.493474960327148,23,/mnt/beegfs/imagenet2012/image/n02096294_7703.JPEG
